nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
SA FLAMME ASSAINISSEMENT,,,a contacter,,,,,,,,,,,,proprete,,SAINT-REMY-DU-NORD,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388161028,38816102800013,81.22Z,,,,,,,,,,,sirene,
SA MARLHIAC,,,a contacter,,,,,,,,,,,,proprete,,PAREMPUYRE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393779301,39377930100034,81.30Z,,,,,,,,,,,sirene,
SA SERVICE ENTREPRISE,,,a contacter,,,,,,,,,,,,proprete,,AIRE-SUR-L'ADOUR,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752950139,75295013900010,81.22Z,,,,,,,,,,,sirene,
SA2M SERVICES,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830638185,83063818500017,81.21Z,,,,,,,,,,,sirene,
SABARI PIERRES,,,a contacter,,,,,,,,,,,,proprete,,BONDY,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531386688,53138668800034,81.22Z,,,,,,,,,,,sirene,
SACCINTO,,,a contacter,,,,,,,,,,,,proprete,,GENAS,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511993313,51199331300044,81.30Z,,,,,,,,,,,sirene,
SACY SERVICES,,,a contacter,,,,,,,,,,,,proprete,,GRADIGNAN,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849234174,84923417400019,81.21Z,,,,,,,,,,,sirene,
SADED FRANCE,,,a contacter,,,,,,,,,,,,proprete,,LA RICHE,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419914213,41991421300055,81.29A,,,,,,,,,,,sirene,
SADIS'NOV,,,a contacter,,,,,,,,,,,,proprete,,LE ROBERT,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422655415,42265541500020,81.22Z,,,,,,,,,,,sirene,
SADIS'NOV MS,,,a contacter,,,,,,,,,,,,proprete,,LES ABYMES,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811000165,81100016500035,81.21Z,,,,,,,,,,,sirene,
SAFE QUALITY EARTH,,,a contacter,,,,,,,,,,,,proprete,,GRASSE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980549646,98054964600019,81.21Z,,,,,,,,,,,sirene,
SAGORY STEVEN,,,a contacter,,,,,,,,,,,,proprete,,POMMERET,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411232374,41123237400032,81.30Z,,,,,,,,,,,sirene,
SAIDI & CO,,,a contacter,,,,,,,,,,,,proprete,,THONON-LES-BAINS,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844290502,84429050200054,81.21Z,,,,,,,,,,,sirene,
SAINES DEVELOPPEMENT,,,a contacter,,,,,,,,,,,,proprete,,BOURGES,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502658180,50265818000018,81.21Z,,,,,,,,,,,sirene,
SAINES EURO CLEAN,,,a contacter,,,,,,,,,,,,proprete,,PFASTATT,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828216135,82821613500024,81.21Z,,,,,,,,,,,sirene,
SAINES EURO CLEAN B.F.C,,,a contacter,,,,,,,,,,,,proprete,,BESANCON,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921369971,92136997100012,81.21Z,,,,,,,,,,,sirene,
SAINES EUROCLEAN AURA,,,a contacter,,,,,,,,,,,,proprete,,BOURG-EN-BRESSE,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953424231,95342423100017,81.21Z,,,,,,,,,,,sirene,
SAINES ORLEANAIS,,,a contacter,,,,,,,,,,,,proprete,,ORMES,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752511782,75251178200035,81.21Z,,,,,,,,,,,sirene,
SAINT GERMAIN PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,BUSSY-SAINT-MARTIN,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394587075,39458707500034,81.30Z,,,,,,,,,,,sirene,
SAINT GERMAIN SERVICES,,,a contacter,,,,,,,,,,,,proprete,,SAINT-GERMAIN-EN-LAYE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847503778,84750377800023,81.21Z,,,,,,,,,,,sirene,
SAINT MARTIN GAVEAU PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,INCARVILLE,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780822367,78082236700030,81.30Z,,,,,,,,,,,sirene,
SAINT MARTIN PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,CAEN,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438383242,43838324200015,81.30Z,,,,,,,,,,,sirene,
SAINT TROPEZ PARCS ET JARDINS,,,a contacter,,,,,,,,,,,,proprete,,GASSIN,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783119134,78311913400030,81.30Z,,,,,,,,,,,sirene,
SAINTPAUL ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,BINDERNHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802717140,80271714000015,81.30Z,,,,,,,,,,,sirene,
SAJECO,,,a contacter,,,,,,,,,,,,proprete,,SAINT-REVEREND,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792332322,79233232200041,81.21Z,,,,,,,,,,,sirene,
SALAMONE NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,VENDARGUES,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751796400,75179640000016,81.21Z,,,,,,,,,,,sirene,
SALLAMAND,,,a contacter,,,,,,,,,,,,proprete,,CALUIRE-ET-CUIRE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523240034,52324003400018,81.30Z,,,,,,,,,,,sirene,
SALLIOT PROPRETE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,MARANS,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522079342,52207934200039,81.21Z,,,,,,,,,,,sirene,
SALVADOR ENVIRONNEMENT SERVICES,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538521097,53852109700013,81.21Z,,,,,,,,,,,sirene,
SAM KLEAN NET,,,a contacter,,,,,,,,,,,,proprete,,ROSNY-SOUS-BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809675390,80967539000029,81.21Z,,,,,,,,,,,sirene,
SAM PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,PLUMELEC,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912635935,91263593500014,81.30Z,,,,,,,,,,,sirene,
SAM VN-VO NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,CRETEIL,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887763076,88776307600015,81.22Z,,,,,,,,,,,sirene,
SAM'NET PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,CHATENAY-MALABRY,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843763483,84376348300024,81.21Z,,,,,,,,,,,sirene,
SAMI NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,BOURG-SAINT-MAURICE,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797910056,79791005600028,81.21Z,,,,,,,,,,,sirene,
SAMSIC III,,,a contacter,,,,,,,,,,,,proprete,,CESSON-SEVIGNE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428694541,42869454100023,81.21Z,,,,,,,,,,,sirene,
SAMSIC TRANSPORT,,,a contacter,,,,,,,,,,,,proprete,,CESSON-SEVIGNE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805351210,80535121000010,81.29B,,,,,,,,,,,sirene,
SAMUEL,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820085660,82008566000026,81.21Z,,,,,,,,,,,sirene,
SAN PRO SERVICES,,,a contacter,,,,,,,,,,,,proprete,,BRESSUIRE,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815268933,81526893300018,81.21Z,,,,,,,,,,,sirene,
SAN SOCIETE ALSACIENNE DE NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,BETSCHDORF,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309622728,30962272800017,81.21Z,,,,,,,,,,,sirene,
SANEP,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490083334,49008333400022,81.22Z,,,,,,,,,,,sirene,
SANEXPRESS NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,GOUSSAINVILLE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827646357,82764635700026,81.21Z,,,,,,,,,,,sirene,
SANGUINET ENVIRONNEMENT,,,a contacter,,,,,,,,,,,,proprete,,TARBES,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398372375,39837237500046,81.30Z,,,,,,,,,,,sirene,
SANI,,,a contacter,,,,,,,,,,,,proprete,,MUNDOLSHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788039980,78803998000040,81.21Z,,,,,,,,,,,sirene,
SANI - SOCIETE DE SERVICES ASSISTANCE NETTOYAGE INDUSTRIEL,,,a contacter,,,,,,,,,,,,proprete,,PULNOY,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349948356,34994835600044,81.21Z,,,,,,,,,,,sirene,
SANIT H,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520748534,52074853400028,81.29A,,,,,,,,,,,sirene,
SANITAS,,,a contacter,,,,,,,,,,,,proprete,,CERGY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819164831,81916483100029,81.21Z,,,,,,,,,,,sirene,
SANITATION INDUSTRIELLE ET HYGIENE DES LOCAUX,,,a contacter,,,,,,,,,,,,proprete,,HENNEBONT,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523432730,52343273000019,81.22Z,,,,,,,,,,,sirene,
SANOTEL,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821825684,82182568400011,81.21Z,,,,,,,,,,,sirene,
SAONE ET LOIRE PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,LOUHANS,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521032912,52103291200011,81.30Z,,,,,,,,,,,sirene,
SAP SERVICE ACCUEIL PRESTATION,,,a contacter,,,,,,,,,,,,proprete,,GASSIN,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524374089,52437408900034,81.21Z,,,,,,,,,,,sirene,
SAP2 83 SERVICES,,,a contacter,,,,,,,,,,,,proprete,,SANARY-SUR-MER,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948061643,94806164300011,81.21Z,,,,,,,,,,,sirene,
SAPA,,,a contacter,,,,,,,,,,,,proprete,,SAINT-GEORGES-DU-BOIS,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333321479,33332147900243,81.29A,,,,,,,,,,,sirene,
SAPHIR,,,a contacter,,,,,,,,,,,,proprete,,BLAINVILLE SUR L'EAU,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483714945,48371494500035,81.21Z,,,,,,,,,,,sirene,
SAPIN VERT - MULTI SERVICES,,,a contacter,,,,,,,,,,,,proprete,,FEROLLES-ATTILLY,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402995609,40299560900029,81.30Z,,,,,,,,,,,sirene,
SARABITI,,,a contacter,,,,,,,,,,,,proprete,,BOULOGNE-BILLANCOURT,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350532206,35053220600017,81.21Z,,,,,,,,,,,sirene,
SARIVIERE,,,a contacter,,,,,,,,,,,,proprete,,LATTES,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480106350,48010635000014,81.30Z,,,,,,,,,,,sirene,
SARL  PRO'CLEAN,,,a contacter,,,,,,,,,,,,proprete,,AMELIE-LES-BAINS-PALALDA,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504019688,50401968800010,81.21Z,,,,,,,,,,,sirene,
SARL 02 BEAUMONT,,,a contacter,,,,,,,,,,,,proprete,,BEAUMONT-SUR-OISE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822129136,82212913600021,81.21Z,,,,,,,,,,,sirene,
SARL 2 L SERVICES A LA PERSONNE,,,a contacter,,,,,,,,,,,,proprete,,TOUSSAINT,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514954726,51495472600022,81.21Z,,,,,,,,,,,sirene,
SARL 2CLEAN PRO,,,a contacter,,,,,,,,,,,,proprete,,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797487691,79748769100025,81.22Z,,,,,,,,,,,sirene,
SARL A2C,,,a contacter,,,,,,,,,,,,proprete,,SAINT-CANNAT,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389233016,38923301600036,81.22Z,,,,,,,,,,,sirene,
SARL ACCES CLEAN G.M,,,a contacter,,,,,,,,,,,,proprete,,MAIZIERES-LES-METZ,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489206086,48920608600055,81.21Z,,,,,,,,,,,sirene,
SARL ACCROCHE NET,,,a contacter,,,,,,,,,,,,proprete,,LAILLE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418255873,41825587300071,81.22Z,,,,,,,,,,,sirene,
SARL ACV,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425007374,42500737400043,81.21Z,,,,,,,,,,,sirene,
SARL ALBAPRO,,,a contacter,,,,,,,,,,,,proprete,,COSNES-ET-ROMAIN,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482272689,48227268900027,81.21Z,,,,,,,,,,,sirene,
SARL ALPES NETTOYAGE ET ENTRETIEN,,,a contacter,,,,,,,,,,,,proprete,,SISTERON,,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318586633,31858663300055,81.21Z,,,,,,,,,,,sirene,
SARL ALPHA PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,COUZEIX,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418629366,41862936600034,81.30Z,,,,,,,,,,,sirene,
SARL AO ARLINDO OLIVEIRA,,,a contacter,,,,,,,,,,,,proprete,,SAINT-GERMAIN,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845353192,84535319200022,81.21Z,,,,,,,,,,,sirene,
SARL APELNET,,,a contacter,,,,,,,,,,,,proprete,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422831529,42283152900017,81.21Z,,,,,,,,,,,sirene,
SARL ARC EN CIEL,,,a contacter,,,,,,,,,,,,proprete,,SAINT-FONS,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452908296,45290829600034,81.21Z,,,,,,,,,,,sirene,
SARL ART COTE JARDIN,,,a contacter,,,,,,,,,,,,proprete,,LIMOGES,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404440067,40444006700027,81.30Z,,,,,,,,,,,sirene,
SARL AS - INDUS  ENVIRONNEMENT,,,a contacter,,,,,,,,,,,,proprete,,GEUDERTHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503028912,50302891200023,81.22Z,,,,,,,,,,,sirene,
SARL ASSIER,,,a contacter,,,,,,,,,,,,proprete,,AIX-LES-BAINS,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747320596,74732059600048,81.30Z,,,,,,,,,,,sirene,
SARL ASSISTADOM,,,a contacter,,,,,,,,,,,,proprete,,EPINAL,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489900266,48990026600037,81.21Z,,,,,,,,,,,sirene,
SARL AURA PLANTES,,,a contacter,,,,,,,,,,,,proprete,,MONTREUIL-AUX-LIONS,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403355092,40335509200020,81.30Z,,,,,,,,,,,sirene,
SARL AX'YON PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,AUBIGNY-LES CLOUZEAUX,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519465876,51946587600026,81.22Z,,,,,,,,,,,sirene,
SARL AXICLEAN,,,a contacter,,,,,,,,,,,,proprete,,NEVERS,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795314459,79531445900020,81.21Z,,,,,,,,,,,sirene,
SARL AZUR JARDINS,,,a contacter,,,,,,,,,,,,proprete,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440039006,44003900600026,81.30Z,,,,,,,,,,,sirene,
SARL AZUR NETTOYAGE ET SERVICES,,,a contacter,,,,,,,,,,,,proprete,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511557118,51155711800011,81.21Z,,,,,,,,,,,sirene,
SARL BARBOLAT ENVIRONNEMENT,,,a contacter,,,,,,,,,,,,proprete,,DAGNEUX,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415169838,41516983800026,81.30Z,,,,,,,,,,,sirene,
SARL BARGET,,,a contacter,,,,,,,,,,,,proprete,,LE VIGEN,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493894430,49389443000013,81.30Z,,,,,,,,,,,sirene,
SARL BATIPAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,MAZINGHEM,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434843272,43484327200049,81.30Z,,,,,,,,,,,sirene,
SARL BERGER,,,a contacter,,,,,,,,,,,,proprete,,SOUMERAS,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434450052,43445005200015,81.30Z,,,,,,,,,,,sirene,
SARL BERGER PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,LE COUDRAY-MACOUARD,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401810817,40181081700015,81.30Z,,,,,,,,,,,sirene,
SARL BERTRAND FLEURY,,,a contacter,,,,,,,,,,,,proprete,,BROUE,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507527513,50752751300026,81.30Z,,,,,,,,,,,sirene,
SARL BERTRAND LEPICARD,,,a contacter,,,,,,,,,,,,proprete,,NOTRE-DAME-DE-BONDEVILLE,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353187263,35318726300010,81.30Z,,,,,,,,,,,sirene,
SARL BG PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,MURIANETTE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422401620,42240162000014,81.30Z,,,,,,,,,,,sirene,
SARL BORDET HERAULT ELAGAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-COLOMBAN,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509838314,50983831400029,81.30Z,,,,,,,,,,,sirene,
SARL BOREALE,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314869371,31486937100034,81.21Z,,,,,,,,,,,sirene,
SARL BOURBON HYGIENE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,LE PORT,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437626716,43762671600041,81.29A,,,,,,,,,,,sirene,
SARL BRAME,,,a contacter,,,,,,,,,,,,proprete,,VERLINGHEM,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379131840,37913184000025,81.30Z,,,,,,,,,,,sirene,
SARL BROSSARD ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,AHETZE,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484717905,48471790500018,81.30Z,,,,,,,,,,,sirene,
SARL C NET,,,a contacter,,,,,,,,,,,,proprete,,SARTROUVILLE,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447858291,44785829100019,81.22Z,,,,,,,,,,,sirene,
SARL C NET,,,a contacter,,,,,,,,,,,,proprete,,ECOLE-VALENTIN,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749883971,74988397100014,81.21Z,,,,,,,,,,,sirene,
SARL C.L.A.S. OLIVIER,,,a contacter,,,,,,,,,,,,proprete,,CHASSENEUIL-DU-POITOU,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840153910,84015391000012,81.21Z,,,,,,,,,,,sirene,
SARL CAP VERT,,,a contacter,,,,,,,,,,,,proprete,,LA CIOTAT,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440769859,44076985900016,81.30Z,,,,,,,,,,,sirene,
SARL CHAUVIER ELAGAGES,,,a contacter,,,,,,,,,,,,proprete,,BIDART,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411202526,41120252600017,81.30Z,,,,,,,,,,,sirene,
SARL CHLOROPHYLLE,,,a contacter,,,,,,,,,,,,proprete,,PRESLES,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333245769,33324576900034,81.30Z,,,,,,,,,,,sirene,
SARL CLDC84,,,a contacter,,,,,,,,,,,,proprete,,EYGUIERES,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891950271,89195027100017,81.21Z,,,,,,,,,,,sirene,
SARL CLEANOR SERVICES,,,a contacter,,,,,,,,,,,,proprete,,MURET,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491555553,49155555300057,81.21Z,,,,,,,,,,,sirene,
SARL CONFORT JARDIN,,,a contacter,,,,,,,,,,,,proprete,,SAUTRON,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490093333,49009333300022,81.30Z,,,,,,,,,,,sirene,
SARL CREA JARDIN 81,,,a contacter,,,,,,,,,,,,proprete,,LABASTIDE-DE-LEVIS,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520393638,52039363800025,81.30Z,,,,,,,,,,,sirene,
SARL CRISTAL,,,a contacter,,,,,,,,,,,,proprete,,ROMAGNAT,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437580566,43758056600051,81.21Z,,,,,,,,,,,sirene,
SARL D D S,,,a contacter,,,,,,,,,,,,proprete,,SAINT-DOULCHARD,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380210823,38021082300064,81.30Z,,,,,,,,,,,sirene,
SARL D.E.E,,,a contacter,,,,,,,,,,,,proprete,,SAINT-AMAND-LES-EAUX,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510344542,51034454200012,81.30Z,,,,,,,,,,,sirene,
SARL DAMIEN REDLINGER PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,PACY-SUR-EURE,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413686460,41368646000036,81.30Z,,,,,,,,,,,sirene,
SARL DAS NEVES,,,a contacter,,,,,,,,,,,,proprete,,BRY-SUR-MARNE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351299607,35129960700041,81.21Z,,,,,,,,,,,sirene,
SARL DECAP 64,,,a contacter,,,,,,,,,,,,proprete,,PAU,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494421654,49442165400034,81.22Z,,,,,,,,,,,sirene,
SARL DEHAYE-ESPACES-VERTS,,,a contacter,,,,,,,,,,,,proprete,,CHARLEVILLE-MEZIERES,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439964933,43996493300022,81.30Z,,,,,,,,,,,sirene,
SARL DEUX-LAYS CREATION,,,a contacter,,,,,,,,,,,,proprete,,LE BOUPERE,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481038438,48103843800026,81.30Z,,,,,,,,,,,sirene,
SARL DOPL'AIR,,,a contacter,,,,,,,,,,,,proprete,,BEAUZELLE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505212332,50521233200058,81.22Z,,,,,,,,,,,sirene,
SARL DOUCES HEURES ANGEVINES,,,a contacter,,,,,,,,,,,,proprete,,ANGERS,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794136119,79413611900029,81.21Z,,,,,,,,,,,sirene,
SARL DR PROPRETE MULTISERVICES,,,a contacter,,,,,,,,,,,,proprete,,POITIERS,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750365421,75036542100015,81.21Z,,,,,,,,,,,sirene,
SARL DUBOSCQ PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,RONCEY,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431920313,43192031300019,81.30Z,,,,,,,,,,,sirene,
SARL DYNAMIQUE ENVIRONNEMENT,,,a contacter,,,,,,,,,,,,proprete,,ROTHERENS,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438014425,43801442500021,81.30Z,,,,,,,,,,,sirene,
SARL E V S,,,a contacter,,,,,,,,,,,,proprete,,PERONNE,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394037709,39403770900059,81.30Z,,,,,,,,,,,sirene,
SARL EAD ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,GAILLON-SUR-MONTCIENT,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400186029,40018602900015,81.30Z,,,,,,,,,,,sirene,
SARL ECO'NET,,,a contacter,,,,,,,,,,,,proprete,,PERPIGNAN,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539597187,53959718700019,81.22Z,,,,,,,,,,,sirene,
SARL EKO NETT,,,a contacter,,,,,,,,,,,,proprete,,LE TAMPON,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822086898,82208689800035,81.21Z,,,,,,,,,,,sirene,
SARL EMERY PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,SAINT-MICHEL-TUBOEUF,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430384297,43038429700015,81.30Z,,,,,,,,,,,sirene,
SARL ENSO S.N.,,,a contacter,,,,,,,,,,,,proprete,,CHEVIGNY-SAINT-SAUVEUR,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750332082,75033208200023,81.21Z,,,,,,,,,,,sirene,
SARL ENT.LEMOINE,,,a contacter,,,,,,,,,,,,proprete,,PARIGNE-SUR-BRAYE,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411817430,41181743000019,81.30Z,,,,,,,,,,,sirene,
SARL ENTREPRISE DE NETTOYAGE NET,,,a contacter,,,,,,,,,,,,proprete,,SEYSSINET-PARISET,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301341988,30134198800048,81.21Z,,,,,,,,,,,sirene,
